2025-01-02 13:35:53,542 - INFO -  mispelled: ['éco'] in Sous-filières, matériaux et produits liés à l'éco-construction.
2025-01-02 13:36:02,352 - INFO -  mispelled: ['́', 'veloppement', 'intefaçage'] in Développement, production et déploiement de produits et services liés à l'intefaçage du monde réel aux machines, de machine au monde réel, de machine à machine, de machine à humain, de système informatique à machine, etc. Interopérabilité implique une interconnexion préalable.  On ne peut parler d'interopérabilité que s'il y a des interfaces complètement définies, connues et librement utilisables, sans restriction d'accès.
2025-01-02 13:36:02,357 - INFO -  mispelled: ['transmédia'] in Développement, production et distribution de produits, services et logiciels pour les jeux vidéos ou de jeux transmédia.
2025-01-02 13:36:02,357 - INFO -  mispelled: ['BIM'] in Services et développement de logiciels d'aide à la décision : simulateurs, recherche opérationnelle, comparateurs, modélisation-BIM, etc.
2025-01-02 13:36:02,375 - INFO -  mispelled: ['mindmapping'] in Services et développement de logiciels de bureautique et de maximisation de la productivité  : messageries, tableurs, publication assistée par ordinateur (PAO), mindmapping, Gantt, etc.
2025-01-02 13:36:02,409 - INFO -  mispelled: ['APS', 'SCP'] in Services et développement de logiciels d'organisation et de gestion des activités de l'entreprise : comptabilité, facturation électronique, CRM, stocks, ERP, APS (Advanced Planning and Scheduling), SCP (Supply Chain Planning), S&OP (Sales and Operations Planning), etc.
2025-01-02 13:36:02,437 - INFO -  mispelled: ['ENT', 'exerciciel', 'LMS', '.,'] in Logiciels pédagogiques (didacticiels, serious games, simulateurs, etc.), outils auteur (logiciels d'édition de contenu : texte, audio, vidéo, animation, exerciciel, jeux, etc.) et logiciels de gestion (plateformes de gestion des apprentissages : Learning Management System (LMS), Environnement Numérique de Travail (ENT), outils spécifiques d'évaluation et de gestion des compétences, etc., spécifiques à l'éducation et à la formation.
2025-01-02 13:36:02,562 - INFO -  mispelled: ['chaine'] in Aire stratégique rassemblant les innovations liées aux modes de production qui optimisent l'utilisation des ressources et leur réintégration dans l'industrie. Cette optimisation s'opère en prévenant leur statut de déchets après un premier cycle de vie ou en facilitant la réutilisation des déchets. Cette aire vise une optimisation de l'utilisation des ressources et des matériaux sur l'ensemble de la chaine de valeur, depuis les fournisseurs et la sélection des matières premières jusqu'à la fin de vie.
2025-01-02 13:36:02,577 - INFO -  mispelled: ['ATMP'] in Aire stratégique se consacrant au renforcement de la recherche dans les sciences de la vie pour alimenter les innovations en biothérapie et en vaccins. Les actions associées à cette aire se focalisent en particulier sur les ATMP (Advanced Therapy Medicinal Product) tournées vers les thérapies cellulaires et géniques, les nouvelles molécules biologiques thérapeutiques et les nouveaux procédés de production.
2025-01-02 13:36:02,610 - INFO -  mispelled: ['homecare'] in Aire stratégique visant le renforcement de la recherche dans les domaines de la santé numérique (e-health) et de la santé mobile (m-health). Les actions de cette aire contribuent à la mise en application d'un ensemble de technologies numériques dites "homecare" qui facilite la prévention, l'accès aux soins et le dépistage. Cette aire stratégique se veut aussi transversale avec les aires "Biothérapies préventives et curatives" et "Hôpital du futur & prévention".
2025-01-02 13:36:02,654 - INFO -  mispelled: ['Cdx'] in Aire stratégique soutenant la recherche dans les technologies diagnostiques pour le dépistage précoce (biomarqueurs) et Companion Diagnostic (Cdx) de pathologies lourdes. Sont visées en particulier les applications en oncologie et les pathologies chroniques ou très invalidantes présentant de grands impacts sur la santé des wallons et/ou nécessitant des traitements médicaux lourds.
2025-01-02 13:36:02,666 - INFO -  mispelled: ['Medtech'] in Aire stratégique dédiée au renforcement de la recherche dans le secteur des dispositifs médicaux. Les produits de technologies médicales (ou Medtech) permettent le transfert des technologies issues des sciences de l'ingénieur vers les sciences de la santé. Sont visés en particulier les domaines de l'ophtalmologie et de la cardiologie, les dispositifs de classe 3 et de microchirurgie ainsi que les prothèses.
2025-01-02 13:36:02,690 - INFO -  mispelled: ['chaines'] in Aire stratégique consacrée à l'implémentation de l'innovation à travers la transformation technologique et numérique des chaines de valeurs au sein du tissu productif. Les projets connectés à cette aire s'appliquent à intégrer des solutions innovantes liées aux produits, aux processus et aux nouveaux modes organisationnels et stratégiques. Ils visent l'accélération de la transformation technologique et numérique de l’industrie et du tissu productif, tout en tenant compte des spécificités des secteurs impliqués.
2025-01-02 13:36:02,716 - INFO -  mispelled: ['remanufacturing', 'rationnalisent'] in Aire stratégique consacrée au remanufacturing, à l'optimisation des ressources et aux nouveaux business modèles. Elle inclut la dimension environnementale, circulaire et régénératrice en s'appuyant sur une offre technologique et innovante qui optimise un cycle de vie de fabrication et de conception bas-carbone. Les actions connectées à cette aire capitalisent sur des écosystèmes performants pour développer des solutions qui rationnalisent la consommation des ressources, traitent à moindre coût des matériaux plus durables et augmentent la régénération de la valeur.
2025-01-02 13:36:02,816 - INFO -  mispelled: ['agro'] in Aire stratégique dédiée aux innovations développées dans le secteur agro-alimentaire. Il s’agit notamment de contribuer au déploiement d'une filière complète de production de protéines végétales issues d’une agriculture raisonnée pour l’alimentation humaine et animale, en intégrant toute la chaîne de valeur du champ à la fourchette. Les actions menées dans cette aire stratégique envisagent également la création ou le renforcement de filières alimentaires en fonction de leur intérêt économique pour la Wallonie, la valorisation des coproduits et la révision des modèles de commercialisation.
2025-01-02 13:36:02,849 - INFO -  mispelled: ['éco', 'accroitre'] in Aire stratégique consacrée aux pratiques agricoles s'inscrivant dans une viabilité et une pérennité économiques, dans la circularité, afin de réduire les risques pour l’environnement. Les actions reliées à cette aire visent à minimiser la pollution, réduire l’utilisation des ressources et de l’énergie, en tenant compte des besoins des générations futures et des limites de la planète. Les projets connectés à cette aire envisagent à la fois des préoccupations économiques, environnementales et sociétales. Les innovations qu'ils déploient soutiennent la durabilité du système alimentaire, en incluant le sourcing durable des matières premières, l'éco-conception et les analyses de cycle de vie. Ces actions renforcent les connaissances et les compétences pour augmenter l'offre de produits biologiques wallons, accroitre leur demande et en assurer l’écoulement.
2025-01-02 13:36:02,872 - INFO -  mispelled: ['biobasée', 'agro'] in Aire stratégique dédiée aux produits, procédés et services environnementaux innovants à la base d’une nouvelle économie. Les projets connectés à cette aire contribuent à la valorisation des compétences acquises en Wallonie via le développement de nouvelles activités économiques à haute valeur ajoutée.  Ces actions, qui présentent un potentiel d'exportation important via des services et produits environnementaux, contribuent à préserver et renforcer le capital eau et sol de la Wallonie. Elles diminuent également l'impact énergétique et environnemental des productions agro-alimentaires, et contribuent à développer une économie circulaire biobasée de valorisation des coproduits agricoles, industriels et forestiers.
2025-01-02 13:36:02,889 - INFO -  mispelled: ['ATMP', 'ATMPWal'] in L’objectif d’ATMPWal est de fédérer les acteurs des thérapies géniques et cellulaires en Wallonie de manière à renforcer la position nationale et internationale de la Région dans le secteur en développant ses atouts compétitifs, industriels, et scientifiques dans un contexte mondial. L'objectif ultime est d'assurer un accès plus rapide et abordable aux "Advanced therapy medicinal products" (ATMP) pour les patients.
2025-01-02 13:36:02,905 - INFO -  mispelled: ['CyberWal', 'IIS'] in L'IIS a pour objectif de mettre la Wallonie en pôle position dans le domaine de la cybersécurité. Pour atteindre cet objectif, CyberWal va promouvoir la recherche, l'innovation, et la formation en cybersécurité tout en assurant une coordination forte entre ces matières afin de développer des synergies, le tout en cohérence avec la politique régionale menée dans ce domaine.
2025-01-02 13:36:02,905 - INFO -  mispelled: ['IIS'] in En mobilisant de façon unique et innovante les compétences des domaines du biocontrôle et du numérique, cette IIS ambitionne de résoudre les problèmes qui freinent actuellement le déploiement massif des solutions de biocontrôle, permettant la réduction de l'utilisation des pesticides dans l'agriculture.
2025-01-02 13:36:02,930 - INFO -  mispelled: ['chaine', 'IIS', 'WallonHY'] in L'IIS e-WallonHY vise au développement d'une économie de l'hydrogène vert en Wallonie, incluant les différents composants de la chaine de valeur, de la production d'hydrogène vert, au stockage et transport et jusqu'à son utilisation pour les applications les plus porteuses pour cet hydrogène de haute pureté, à savoir la mobilité, les bâtiments et des procédés industriels spécifiques.
2025-01-02 13:36:02,937 - INFO -  mispelled: ['bioactifs'] in Cette initiative aura pour objectif de travailler sur l'ensemble de la chaîne de valeur du secteur des ingrédients et des aliments fonctionnels, depuis la collecte de coproduits issus de l'industrie alimentaire jusqu'à la consommation des aliments fonctionnels par l'utilisateur final. Le focus sera donné sur les prébiotiques, les probiotiques et les peptides bioactifs utilisables en santé humaine et animale.
2025-01-02 13:36:02,968 - INFO -  mispelled: ['IIS'] in Cette IIS vise à regrouper les acteurs clés de la recherche et de l'innovation centrées sur les expériences immersives et interactives et de générer un effet de levier en systématisant et accélérant le transfert de ces technologies vers les secteurs d'application visés par les Domaines d'Innovation Stratégiques.
2025-01-02 13:36:02,968 - INFO -  mispelled: ['IIS'] in Cette IIS a pour vocation de fédérer un maximum d'initiatives d'innovation portant sur toute la chaîne de valeur du "Manufacturing" ayant pour but de (re)développer le tissu industriel Wallon.
2025-01-02 13:36:02,990 - INFO -  mispelled: ['ReMedIA'] in Ancien nom : ReMedIA. L’initiative vise à accélérer la recherche, le développement et la valorisation de nouvelles solutions pour le diagnostic, la prévention et le traitement des maladies inflammatoires et infectieuses. Elle ambitionne de faire de la Région wallonne l’un des hubs internationaux d’excellence et d’innovation en immunologie fondamentale et appliquée.
2025-01-02 13:36:03,010 - INFO -  mispelled: ['PMEs', 'MedTechs', 'IIS'] in L'ambition de cette IIS est de faire de de la Wallonie un leader international en matière de technologies médicales en augmentant la création d'entreprises, la croissance des PMEs existantes et en créant un écosystème dynamique et structuré depuis la genèse jusqu’à la commercialisation en passant par l'industrialisation en Wallonie de produits et services issus des technologies médicales (MedTechs).
2025-01-02 13:36:03,024 - INFO -  mispelled: ['IIS'] in L'initiative vise à développer de nouvelles filières de valorisation des protéines végétales et alternatives pour le secteur de l'alimentation humaine et animale. Cette IIS cible non seulement des cultures dédiées mais aussi les matières végétales écartées et les co-produits de l'industrie agroalimentaire, en intégrant un modèle de valorisation en cascade de l'ensemble des sous-produits générés au cours des processus de transformation des protéines pour une approche multisectorielle.
2025-01-02 13:36:03,040 - INFO -  mispelled: ['IIS'] in Ancien RENOVATION. Cette IIS vise à structurer l'écosystème wallon autour des objectifs régionaux de rénovation du bâti, avec comme ambition de déployer de nouvelles solutions technologiques et non technologiques pour la transition énergétique verte et l'habitat du futur.
2025-01-02 13:36:03,049 - INFO -  mispelled: ['aujourd', 'hui'] in Cette initiative vise l'excellence en Intelligence artificielle en fédérant l'ensemble de l'écosystème wallon (R&D, formation, entreprises) pour saisir les opportunités d’aujourd’hui et de demain.
2025-01-02 13:36:03,064 - INFO -  mispelled: ['IIS'] in L'ambition de l'IIS est de proposer différentes pistes permettant d'augmenter la valeur ajoutée de la filière bois wallonne, tout en renforçant sa résilience et sa contribution à la lutte contre les changements climatiques.
2025-01-02 13:36:03,080 - INFO -  mispelled: ['agro', 'IIS'] in L'objectif de l'IIS WASABI 2.0 est de développer, dans les milieux ruraux et (péri)- urbains, une nouvelle filière agro-alimentaire horticole innovante, durable, résiliente, diversifiée, et à taille humaine en privilégiant la production et la transformation de sous-secteurs peu développés (fruits, légumes, animaux à faible indice de conversion tels que les poissons, les volailles).
2025-01-02 13:36:03,080 - INFO -  mispelled: ['Waste2Bio'] in L'initiative Waste2Bio vise à créer, à l'horizon 2026, une plateforme opérationnelle déployant des solutions innovantes basées sur le végétal et les produits biosourcés pour redonner de la valeur aux friches wallonnes de manière temporaire ou définitive.
2025-01-02 13:36:03,096 - INFO -  mispelled: ['IIS'] in Cette IIS a pour but de mettre en réseau tous les acteurs de l'économie circulaire des matériaux technologiques afin qu'en 2030 la Wallonie soit reconnue comme la Recycling Valley au cœur de l'Europe.
2025-01-02 13:36:03,160 - INFO -  mispelled: ['cybercommerçants'] in Acteurs wallons (cybercommerçants et fournisseurs de solutions technologiques) présents à la mission économique E-commerce du 13 au 17 mars 2017 en Chine, à Shanghai et Hangzhou.
2025-01-02 13:36:03,168 - INFO -  mispelled: ['CeBIT'] in Entreprises wallonnes présentes au salon CeBIT du 14 au 16 mars 2016 à Hanovre. Le CeBIT est le salon de l'industrie du numérique.
2025-01-02 13:36:03,184 - INFO -  mispelled: ['Wallonia'] in Entreprises wallonnes présentes et/ou représentées par Digital Wallonia au CES 2016 du 6 au 9 janvier 2016 à Las Vegas. Le Consumer Electronic Show (CES) est le plus grand rassemblement au monde dans le domaine de l'électronique grand public.
2025-01-02 13:36:03,192 - INFO -  mispelled: ['Conext'] in Entreprises wallonnes présentes au salon Conext 2016 du 12 au 14 octobre 2016 à Lille . Le salon Conext est dédié au commerce connecté.
2025-01-02 13:36:03,209 - INFO -  mispelled: ['EmTech'] in Entreprises wallonnes présentes au EmTech 2017, à Toulouse les 10 et 11 octobre 2017. EmTech est la conférence internationale sur les technologies du futur, soutenue par le MIT Technology Review à Toulouse.
2025-01-02 13:36:03,225 - INFO -  mispelled: ['Gamescom'] in Entreprises wallonnes présentes au Gamescom du 22 au 26 août 2017 à Cologne. La Gamescom est un salon international sur l'univers du jeu vidéo.
2025-01-02 13:36:03,249 - INFO -  mispelled: ['GDC'] in Entreprises wallonnes présentes au Game Developers Conference du 14 au 18 mars 2016 à San Francisco. Le salon Game Developers Conference (GDC) est dédié à l'industrie du jeux vidéo.
2025-01-02 13:36:03,265 - INFO -  mispelled: ['GDC'] in Entreprises wallonnes présentes au Game Developers Conference à San Francisco du 27 février au 3 mars 2017. Le salon Game Developers Conference (GDC) est dédié à l'industrie du jeux vidéo.
2025-01-02 13:36:03,297 - INFO -  mispelled: ['ICT', 'Etats'] in Ensemble des participants (entreprises, startups et acteurs publics) à la mission économique "ICT Guided Tour" du 02 au 09 juin 2013 aux Etats-Unis.
2025-01-02 13:36:03,305 - INFO -  mispelled: ['ICT'] in Ensemble des participants (entreprises, startups et acteurs publics) à la mission économique "ICT Guided Tour" du 27 au 31 octobre 2014 au Québec et en Ontario.
2025-01-02 13:36:03,315 - INFO -  mispelled: ['Shenzen', 'ICT'] in Acteurs wallons (entreprises, universités et organismes publics) présents à la mission économique "ICT Guided Tour" du 16 au 21 novembre 2015 en Chine, à Shenzen et Taipei.
2025-01-02 13:36:03,322 - INFO -  mispelled: ['ICT'] in Acteurs wallons (entreprises, universités et acteurs publics) participant à la mission exploratoire "ICT Guided Tour" du 14 au 18 novembre 2016 en Chine, à Shanghai et Shenzhen.
2025-01-02 13:36:03,322 - INFO -  mispelled: ['ICT'] in Acteurs wallons (entreprises, universités et organismes publics) présents à la mission économique "ICT Guided Tour" du 16 au 21 novembre 2017 en Chine et à Taïwan.
2025-01-02 13:36:03,339 - INFO -  mispelled: ['ICT'] in Entreprises wallonnes présentes au salon européen ICT Spring à Luxembourg du 19 au 20 juin 2013. ICT Spring est dédié au dernières tendances ICT.
2025-01-02 13:36:03,364 - INFO -  mispelled: ['BtoB'] in Entreprises wallonnes présentes à l'Internet of Things Convention Europe le 8 juin 2016 à Bruxelles.  L'Internet of Things Convention Europe est dédié au marché BtoB de l'Internet des objets.
2025-01-02 13:36:03,383 - INFO -  mispelled: ['LeWeb'] in Entreprises wallonnes présentes au salon LeWeb à Paris, du 10 au 12 décembre 2013. Ce salon est dédié aux startups et aux entrepreneurs du web.
2025-01-02 13:36:03,395 - INFO -  mispelled: ['LeWeb'] in Entreprises wallonnes présentes au salon LeWeb à Paris, du 9 au 11 décembre 2014. Ce salon est dédié aux startups et aux entrepreneurs du web.
2025-01-02 13:36:03,413 - INFO -  mispelled: ['MWC'] in Entreprises wallonnes présentes au Mobile World Congress (MWC) 2016 du 22 au 25 février 2016 à Barcelone. Le salon MWC est dédié à l'industrie de la téléphonie mobile.
2025-01-02 13:36:03,438 - INFO -  mispelled: ['MWC'] in Entreprises wallonnes présentes au Mobile World Congress (MWC) du 27 février au 2 mars 2017 à Barcelone. Le salon MWC est dédié à l'industrie de la téléphonie mobile.
2025-01-02 13:36:03,454 - INFO -  mispelled: ['medias'] in Entreprises wallonnes présentes au  National Association of Broadcasters (NAB) à Las Vegas du 5 au 10 avril 2014.  Le NAB est le rendez-vous international des professionnels du secteur du divertissement et des medias.
2025-01-02 13:36:03,478 - INFO -  mispelled: ['medias'] in Entreprises wallonnes présentes au National Association of Broadcasters (NAB) à Las Vegas du 16 au 21 avril 2016.  Le NAB est le rendez-vous international des professionnels du secteur du divertissement et des medias.
2025-01-02 13:36:03,509 - INFO -  mispelled: ['medias'] in Entreprises wallonnes présentes au National Association of Broadcasters (NAB) à Las Vegas du 22 au 27 avril 2017.  Le NAB est le rendez-vous international des professionnels du secteur du divertissement et des medias.
2025-01-02 13:36:03,509 - INFO -  mispelled: ['Wallonia'] in Startups wallonnes présentes à la mission exploratoire "Paris 2016" à Paris en novembre 2016. Cette mission était co-organisée par Startups.be et Digital Wallonia.
2025-01-02 13:36:03,541 - INFO -  mispelled: ['SCEWC'] in Entreprises wallonnes présentes au Smart City Expo World Congress (SCEWC) du 15 au 17 novembre 2016 à Barcelone. Le salon SCEWC est dédié aux villes intelligentes.
2025-01-02 13:36:03,558 - INFO -  mispelled: ['SCEWC'] in Entreprises wallonnes présentes au Smart City Expo World Congress (SCEWC) du 14 au 16 novembre 2017 à Barcelone. Le salon SCEWC est dédié aux villes intelligentes.
2025-01-02 13:36:03,589 - INFO -  mispelled: ['SmartCities', 'Moulineaux', 'Issy'] in Ensemble des participants (villes, institutions et porteurs de projets) à la mission exploratoire "SmartCities 2015" du 19 octobre au 27 novembre 2015 en France, à Strasbourg, Issy-les-Moulineaux, Bordeaux et Nantes.
2025-01-02 13:36:03,611 - INFO -  mispelled: ['SmartCities'] in Ensemble des participants (villes, institutions et porteurs de projets) à la mission exploratoire "SmartCities 2015" du 19 octobre au 27 novembre 2015 en France, à Bordeaux et Nantes.
2025-01-02 13:36:03,620 - INFO -  mispelled: ['SmartCities', 'Moulineaux', 'Issy'] in Ensemble des participants (villes, institutions et porteurs de projets) à la mission exploratoire "SmartCities 2015" du 19 octobre au 27 novembre 2015 en France, à Strasbourg et Issy-les-Moulineaux.
2025-01-02 13:36:03,644 - INFO -  mispelled: ['ICT', 'Etats'] in Startups wallonnes participantes à la mission économique "ICT Guided Tour" du 13 au 16 mai 2015 aux Etats-Unis, à Santa Clara.
2025-01-02 13:36:03,664 - INFO -  mispelled: ['TNW'] in Startups wallonnes présentes au salon The Next Web du 24 mai au 28 mai 2016 à Amsterdam. The Next Web (TNW) est dédié aux startups d'Europe les plus innovantes.
2025-01-02 13:36:03,677 - INFO -  mispelled: ['VFX', 'Wallonia'] in Délégation de studios wallons spécialisés dans les effets spéciaux (VFX), accueillie par Le Hub Digital Wallonia Montréal, du 9 au 14 novembre 2017. L'objectif de la mission était de rencontrer le secteur des effets visuels québécois.
